Regional Team Code,Regional Team Name,Provider Code,Provider Name,Diagnostic ID,Diagnostic Test Name, Total Waiting List , Number waiting 6+ Weeks , Number waiting 13+ Weeks , Percentage waiting 6+ weeks , 0 <01 weeks , 01 <02 weeks , 02 <03 weeks , 03 <04 weeks , 04 <05 weeks , 05 <06 weeks , 06 <07 weeks , 07 <08 weeks , 08 <09 weeks , 09 <10 weeks , 10 <11 weeks , 11 <12 weeks , 12 <13 weeks , 13+ weeks ,, Planned tests / procedures , Unscheduled tests / procedures , Waiting list tests / procedures (excluding planned) 
Y56,London Commissioning Region,NT406,Blackheath Hospital,15,Gastroscopy,15,0,0,0.00%,0,1,6,7,1,0,0,0,0,0,0,0,0,0,,0,0,14
Y56,London Commissioning Region,NT406,Blackheath Hospital,16,Total,133,7,0,5.30%,56,32,16,13,9,0,1,0,1,2,1,1,1,0,,0,0,207
Y56,London Commissioning Region,NQV,Bromley Healthcare,6,Audiology - Audiology Assessments,176,5,0,2.80%,20,25,32,20,37,37,2,1,2,0,0,0,0,0,,34,0,65
Y56,London Commissioning Region,NQV,Bromley Healthcare,16,Total,176,5,0,2.80%,20,25,32,20,37,37,2,1,2,0,0,0,0,0,,34,0,65
Y56,London Commissioning Region,NT451,Cavell Hospital,1,Magnetic Resonance Imaging,5,1,0,20.00%,2,1,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,28
Y56,London Commissioning Region,NT451,Cavell Hospital,2,Computed Tomography,5,0,0,0.00%,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,20
Y56,London Commissioning Region,NT451,Cavell Hospital,3,Non-obstetric Ultrasound,2,1,0,50.00%,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,17
Y56,London Commissioning Region,NT451,Cavell Hospital,7,Cardiology - Echocardiography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2
Y56,London Commissioning Region,NT451,Cavell Hospital,12,Colonoscopy,14,0,0,0.00%,2,7,2,2,1,0,0,0,0,0,0,0,0,0,,0,0,12
Y56,London Commissioning Region,NT451,Cavell Hospital,13,Flexi Sigmoidoscopy,2,0,0,0.00%,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,5
Y56,London Commissioning Region,NT451,Cavell Hospital,14,Cystoscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2
Y56,London Commissioning Region,NT451,Cavell Hospital,15,Gastroscopy,19,0,0,0.00%,2,6,10,1,0,0,0,0,0,0,0,0,0,0,,0,0,36
Y56,London Commissioning Region,NT451,Cavell Hospital,16,Total,47,2,0,4.30%,11,14,13,5,2,0,0,0,1,0,0,1,0,0,,0,0,122
Y56,London Commissioning Region,RV3,Central and North West London NHS Foundation Trust,6,Audiology - Audiology Assessments,78,0,0,0.00%,37,15,7,11,7,1,0,0,0,0,0,0,0,0,,0,0,222
Y56,London Commissioning Region,RV3,Central and North West London NHS Foundation Trust,16,Total,78,0,0,0.00%,37,15,7,11,7,1,0,0,0,0,0,0,0,0,,0,0,222
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,1,Magnetic Resonance Imaging,"4,065","2,201",962,54.10%,418,443,391,219,179,214,182,174,184,154,174,197,174,962,,303,180,"2,690"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,2,Computed Tomography,993,29,0,2.90%,323,258,180,103,56,44,2,6,5,6,10,0,0,0,,216,"4,548","3,071"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,3,Non-obstetric Ultrasound,"4,162",85,34,2.00%,"1,056",852,766,576,456,371,19,4,10,9,2,2,5,34,,881,321,"6,476"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,4,Barium Enema,87,0,0,0.00%,21,24,13,15,13,1,0,0,0,0,0,0,0,0,,0,0,129
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,5,DEXA Scan,336,0,0,0.00%,83,75,84,58,35,1,0,0,0,0,0,0,0,0,,264,0,323
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,6,Audiology - Audiology Assessments,41,0,0,0.00%,16,20,3,2,0,0,0,0,0,0,0,0,0,0,,0,0,495
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,7,Cardiology - Echocardiography,517,30,0,5.80%,108,78,82,78,66,75,10,3,11,4,2,0,0,0,,0,0,948
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,130,1,1,0.80%,45,11,27,20,7,19,0,0,0,0,0,0,0,1,,0,0,157
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,122,0,0,0.00%,38,16,14,20,18,16,0,0,0,0,0,0,0,0,,0,0,299
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,11,Urodynamics - Pressures & Flows,103,50,28,48.50%,15,13,14,8,2,1,5,7,4,3,1,1,1,28,,0,0,53
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,12,Colonoscopy,456,48,5,10.50%,152,74,66,53,34,29,7,4,4,7,5,7,9,5,,33,0,364
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,13,Flexi Sigmoidoscopy,160,11,1,6.90%,52,40,4,21,13,19,3,2,2,0,2,0,1,1,,7,16,125
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,14,Cystoscopy,271,13,2,4.80%,89,111,26,7,13,12,1,3,0,5,0,1,1,2,,14,15,375
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,15,Gastroscopy,430,10,3,2.30%,135,114,61,58,38,14,2,1,1,1,1,0,1,3,,38,25,527
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,16,Total,"11,873","2,478","1,036",20.90%,"2,551","2,129","1,731","1,238",930,816,231,204,221,189,197,208,192,"1,036",,"1,756","5,105","16,032"
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,1,Magnetic Resonance Imaging,21,0,0,0.00%,17,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,92
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,2,Computed Tomography,3,0,0,0.00%,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,14
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,3,Non-obstetric Ultrasound,26,0,0,0.00%,9,5,3,7,2,0,0,0,0,0,0,0,0,0,,0,0,15
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,12,Colonoscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,13,Flexi Sigmoidoscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,14,Cystoscopy,5,0,0,0.00%,2,0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,7
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,15,Gastroscopy,3,0,0,0.00%,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,12
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,16,Total,58,0,0,0.00%,31,9,9,7,2,0,0,0,0,0,0,0,0,0,,0,0,144
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,1,Magnetic Resonance Imaging,25,0,0,0.00%,14,6,0,4,1,0,0,0,0,0,0,0,0,0,,0,0,138
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,2,Computed Tomography,22,4,0,18.20%,13,1,3,1,0,0,0,1,1,1,1,0,0,0,,0,0,75
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,3,Non-obstetric Ultrasound,65,8,0,12.30%,26,10,4,6,6,5,4,3,1,0,0,0,0,0,,0,0,90
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,4,Barium Enema,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,5,DEXA Scan,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,12,Colonoscopy,7,0,0,0.00%,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,10
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,13,Flexi Sigmoidoscopy,7,0,0,0.00%,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,22
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,14,Cystoscopy,1,0,0,0.00%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,14
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,15,Gastroscopy,12,0,0,0.00%,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,19
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,16,Total,139,12,0,8.60%,66,26,10,12,7,6,4,4,2,1,1,0,0,0,,0,0,380
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,1,Magnetic Resonance Imaging,"1,943",0,0,0.00%,622,357,363,306,214,81,0,0,0,0,0,0,0,0,,72,313,"2,204"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,2,Computed Tomography,"1,132",78,1,6.90%,507,180,91,129,69,78,11,14,14,8,20,10,0,1,,142,"1,912","1,384"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,3,Non-obstetric Ultrasound,"6,131",600,1,9.80%,"1,767",987,815,727,574,661,329,209,55,5,1,0,0,1,,310,779,"5,501"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,5,DEXA Scan,457,0,0,0.00%,125,79,77,68,60,48,0,0,0,0,0,0,0,0,,5,3,359
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,6,Audiology - Audiology Assessments,"1,350",734,138,54.40%,138,68,102,105,99,104,106,62,82,69,76,71,130,138,,0,0,394
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,7,Cardiology - Echocardiography,592,15,0,2.50%,180,182,127,60,21,7,4,3,2,1,1,4,0,0,,118,323,809
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,229,0,0,0.00%,42,34,51,43,41,18,0,0,0,0,0,0,0,0,,0,0,325
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,10,Respiratory physiology - Sleep Studies,26,0,0,0.00%,5,8,7,3,1,2,0,0,0,0,0,0,0,0,,0,0,93
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,11,Urodynamics - Pressures & Flows,51,1,0,2.00%,19,3,13,2,12,1,0,0,1,0,0,0,0,0,,0,0,31
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,12,Colonoscopy,519,249,75,48.00%,47,65,35,50,24,49,53,41,27,18,22,8,5,75,,6,1,298
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,13,Flexi Sigmoidoscopy,259,126,30,48.60%,12,20,30,33,9,29,24,22,22,11,11,4,2,30,,2,4,109
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,14,Cystoscopy,251,110,81,43.80%,46,36,19,24,7,9,5,8,5,4,5,0,2,81,,26,0,185
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,15,Gastroscopy,511,258,52,50.50%,36,51,43,48,36,39,55,43,43,18,31,12,4,52,,4,22,363
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,16,Total,"13,451","2,171",378,16.10%,"3,546","2,070","1,773","1,598","1,167","1,126",587,402,251,134,167,109,143,378,,685,"3,357","12,055"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,1,Magnetic Resonance Imaging,459,7,0,1.50%,268,113,43,23,4,1,5,1,1,0,0,0,0,0,,105,225,"1,873"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,2,Computed Tomography,483,3,2,0.60%,276,107,66,21,7,3,0,0,0,0,1,0,0,2,,204,"2,973","1,695"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,3,Non-obstetric Ultrasound,"6,588",93,2,1.40%,"1,343","1,201","1,184","1,182",979,606,53,18,11,2,2,2,3,2,,353,435,"5,777"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,5,DEXA Scan,464,4,0,0.90%,105,91,87,94,51,32,4,0,0,0,0,0,0,0,,32,12,286
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,6,Audiology - Audiology Assessments,214,21,11,9.80%,63,55,42,21,6,6,1,2,2,1,1,1,2,11,,11,0,"1,479"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,7,Cardiology - Echocardiography,"1,324",454,42,34.30%,128,103,166,174,150,149,169,131,67,19,14,8,4,42,,124,446,675
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,222,0,0,0.00%,44,48,58,35,28,9,0,0,0,0,0,0,0,0,,10,42,253
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,11,Urodynamics - Pressures & Flows,199,115,58,57.80%,19,10,19,12,16,8,8,5,15,5,9,4,11,58,,3,92,75
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,12,Colonoscopy,269,41,12,15.20%,72,57,42,20,23,14,10,3,4,3,6,3,0,12,,51,4,374
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,13,Flexi Sigmoidoscopy,97,16,2,16.50%,14,23,17,15,5,7,4,2,4,2,1,0,1,2,,11,5,91
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,14,Cystoscopy,219,90,28,41.10%,34,34,17,22,20,2,12,9,14,3,14,6,4,28,,76,70,194
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,15,Gastroscopy,298,63,6,21.10%,82,55,43,21,18,16,11,10,14,13,4,2,3,6,,42,21,497
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,16,Total,"10,836",907,163,8.40%,"2,448","1,897","1,784","1,640","1,307",853,277,181,132,48,52,26,28,163,,"1,022","4,325","13,269"
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,1,Magnetic Resonance Imaging,584,134,17,22.90%,99,80,84,66,65,56,41,24,18,17,9,5,3,17,,633,0,532
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,2,Computed Tomography,122,14,1,11.50%,38,22,17,10,10,11,3,3,3,1,0,2,1,1,,65,0,132
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,3,Non-obstetric Ultrasound,388,28,4,7.20%,76,65,74,50,50,45,5,6,9,0,3,0,1,4,,553,19,370
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,4,Barium Enema,18,1,0,5.60%,1,4,2,6,3,1,0,0,0,0,1,0,0,0,,1,0,17
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,5,DEXA Scan,24,0,0,0.00%,3,7,7,3,3,1,0,0,0,0,0,0,0,0,,73,0,24
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,6,Audiology - Audiology Assessments,69,13,4,18.80%,30,4,3,8,8,3,1,1,3,2,0,2,0,4,,6,0,671
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,7,Cardiology - Echocardiography,99,14,0,14.10%,27,19,10,14,8,7,2,7,4,0,1,0,0,0,,312,976,113
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,8,Cardiology - Electrophysiology,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,14,0,0,0.00%,4,3,5,0,2,0,0,0,0,0,0,0,0,0,,9,0,42
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,299,161,47,53.80%,34,36,13,15,11,29,19,13,21,14,15,17,15,47,,51,0,115
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,11,Urodynamics - Pressures & Flows,62,19,1,30.60%,5,12,11,6,3,6,9,4,2,0,0,0,3,1,,67,0,7
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,12,Colonoscopy,19,5,0,26.30%,5,3,2,3,1,0,0,4,0,0,0,0,1,0,,1,0,2
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,14,Cystoscopy,3,3,1,100.00%,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,0,0,2
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,15,Gastroscopy,51,7,1,13.70%,8,12,12,4,4,4,1,2,1,0,0,1,1,1,,21,0,37
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,16,Total,"1,752",399,76,22.80%,330,267,240,185,168,163,82,64,61,34,29,28,25,76,,"1,792",995,"2,065"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,1,Magnetic Resonance Imaging,"10,397","5,448","3,041",52.40%,"1,303",916,822,751,590,567,416,429,353,266,341,349,253,"3,041",,"1,114",410,"5,201"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,2,Computed Tomography,"4,135","1,524",724,36.90%,775,541,429,383,253,230,152,150,108,94,129,95,72,724,,"1,026","2,266","3,765"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,3,Non-obstetric Ultrasound,"11,870","6,693","3,068",56.40%,"1,336",914,867,740,685,635,652,672,537,440,534,491,299,"3,068",,676,914,"6,594"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,4,Barium Enema,82,13,8,15.90%,17,18,15,13,3,3,2,1,0,0,0,0,2,8,,7,5,104
