Regional Team Code,Regional Team Name,Provider Code,Provider Name,Diagnostic ID,Diagnostic Test Name, Total Waiting List , Number waiting 6+ Weeks , Number waiting 13+ Weeks , Percentage waiting 6+ weeks , 0 <01 weeks , 01 <02 weeks , 02 <03 weeks , 03 <04 weeks , 04 <05 weeks , 05 <06 weeks , 06 <07 weeks , 07 <08 weeks , 08 <09 weeks , 09 <10 weeks , 10 <11 weeks , 11 <12 weeks , 12 <13 weeks , 13+ weeks ,, Planned tests / procedures , Unscheduled tests / procedures , Waiting list tests / procedures (excluding planned) 
Y56,London Commissioning Region,ADW,Beehive Solutions Ltd,3,Non-obstetric Ultrasound,128,0,0,0.00%,12,22,27,31,36,0,0,0,0,0,0,0,0,0,,"1,660",0,10
Y56,London Commissioning Region,ADW,Beehive Solutions Ltd,16,Total,128,0,0,0.00%,12,22,27,31,36,0,0,0,0,0,0,0,0,0,,"1,660",0,10
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,1,Magnetic Resonance Imaging,13,0,0,0.00%,2,6,4,1,0,0,0,0,0,0,0,0,0,0,,0,0,120
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,2,Computed Tomography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,3,Non-obstetric Ultrasound,21,1,0,4.80%,7,7,5,0,1,0,0,1,0,0,0,0,0,0,,0,0,11
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,14,Cystoscopy,1,0,0,0.00%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,16,Total,35,1,0,2.90%,9,14,9,1,1,0,0,1,0,0,0,0,0,0,,0,0,133
Y56,London Commissioning Region,NT406,Blackheath Hospital,1,Magnetic Resonance Imaging,20,0,0,0.00%,2,13,4,1,0,0,0,0,0,0,0,0,0,0,,0,0,46
Y56,London Commissioning Region,NT406,Blackheath Hospital,2,Computed Tomography,2,0,0,0.00%,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,12
Y56,London Commissioning Region,NT406,Blackheath Hospital,3,Non-obstetric Ultrasound,14,0,0,0.00%,1,10,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,36
Y56,London Commissioning Region,NT406,Blackheath Hospital,12,Colonoscopy,10,2,0,20.00%,5,0,1,0,1,1,0,2,0,0,0,0,0,0,,0,0,5
Y56,London Commissioning Region,NT406,Blackheath Hospital,13,Flexi Sigmoidoscopy,5,1,0,20.00%,3,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,8
Y56,London Commissioning Region,NT406,Blackheath Hospital,14,Cystoscopy,6,0,0,0.00%,2,3,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,11
Y56,London Commissioning Region,NT406,Blackheath Hospital,15,Gastroscopy,2,0,0,0.00%,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,12
Y56,London Commissioning Region,NT406,Blackheath Hospital,16,Total,59,3,0,5.10%,15,26,6,5,2,2,0,2,0,1,0,0,0,0,,0,0,130
Y56,London Commissioning Region,NQV,Bromley Healthcare,6,Audiology - Audiology Assessments,188,13,0,6.90%,40,35,31,28,17,24,11,1,0,1,0,0,0,0,,27,0,110
Y56,London Commissioning Region,NQV,Bromley Healthcare,16,Total,188,13,0,6.90%,40,35,31,28,17,24,11,1,0,1,0,0,0,0,,27,0,110
Y56,London Commissioning Region,NT451,Cavell Hospital,1,Magnetic Resonance Imaging,1,0,0,0.00%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,19
Y56,London Commissioning Region,NT451,Cavell Hospital,2,Computed Tomography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,28
Y56,London Commissioning Region,NT451,Cavell Hospital,3,Non-obstetric Ultrasound,3,0,0,0.00%,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,8
Y56,London Commissioning Region,NT451,Cavell Hospital,4,Barium Enema,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT451,Cavell Hospital,5,DEXA Scan,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,267
Y56,London Commissioning Region,NT451,Cavell Hospital,15,Gastroscopy,7,0,0,0.00%,0,3,3,0,1,0,0,0,0,0,0,0,0,0,,0,0,3
Y56,London Commissioning Region,NT451,Cavell Hospital,16,Total,11,0,0,0.00%,0,5,3,1,1,1,0,0,0,0,0,0,0,0,,0,0,326
Y56,London Commissioning Region,RV3,Central and North West London NHS Foundation Trust,6,Audiology - Audiology Assessments,75,1,0,1.30%,40,21,3,5,4,1,1,0,0,0,0,0,0,0,,0,0,249
Y56,London Commissioning Region,RV3,Central and North West London NHS Foundation Trust,16,Total,75,1,0,1.30%,40,21,3,5,4,1,1,0,0,0,0,0,0,0,,0,0,249
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,1,Magnetic Resonance Imaging,"4,516","2,400","1,013",53.10%,439,416,409,346,220,286,232,212,238,188,210,187,120,"1,013",,319,150,"2,064"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,2,Computed Tomography,978,68,10,7.00%,337,237,129,106,56,45,30,9,8,7,3,1,0,10,,213,"4,465","2,850"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,3,Non-obstetric Ultrasound,"4,244",270,30,6.40%,"1,034",922,155,749,555,559,175,22,13,0,22,2,6,30,,683,332,"5,965"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,4,Barium Enema,102,0,0,0.00%,29,28,19,15,7,4,0,0,0,0,0,0,0,0,,1,1,102
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,5,DEXA Scan,320,0,0,0.00%,71,72,50,75,44,8,0,0,0,0,0,0,0,0,,211,0,249
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,6,Audiology - Audiology Assessments,42,0,0,0.00%,21,8,4,7,0,2,0,0,0,0,0,0,0,0,,0,0,752
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,7,Cardiology - Echocardiography,421,5,0,1.20%,92,89,68,45,54,68,3,0,1,0,0,1,0,0,,0,0,909
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,122,2,1,1.60%,30,42,21,4,6,17,1,0,0,0,0,0,0,1,,0,0,161
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,126,0,0,0.00%,23,16,25,18,23,21,0,0,0,0,0,0,0,0,,0,0,301
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,11,Urodynamics - Pressures & Flows,89,43,30,48.30%,10,4,11,13,5,3,2,2,1,1,2,4,1,30,,0,0,45
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,12,Colonoscopy,483,108,30,22.40%,129,51,58,53,29,55,16,19,9,15,11,5,3,30,,39,2,265
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,13,Flexi Sigmoidoscopy,33,4,1,12.10%,11,2,6,2,4,4,2,0,1,0,0,0,0,1,,7,10,124
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,14,Cystoscopy,193,29,12,15.00%,33,34,40,30,17,10,5,3,2,5,0,1,1,12,,9,15,307
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,15,Gastroscopy,333,13,4,3.90%,85,74,61,53,21,26,3,1,3,0,1,1,0,4,,26,37,574
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,16,Total,"12,002","2,942","1,131",24.50%,"2,344","1,995","1,056","1,516","1,041","1,108",469,268,276,216,249,202,131,"1,131",,"1,508","5,012","14,668"
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,1,Magnetic Resonance Imaging,19,0,0,0.00%,3,13,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,57
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,2,Computed Tomography,2,0,0,0.00%,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,13
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,3,Non-obstetric Ultrasound,15,0,0,0.00%,1,10,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,20
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,12,Colonoscopy,3,0,0,0.00%,0,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,8
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,13,Flexi Sigmoidoscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,14,Cystoscopy,7,0,0,0.00%,0,2,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,7
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,15,Gastroscopy,4,0,0,0.00%,0,3,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,9
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,16,Total,50,0,0,0.00%,4,31,13,1,1,0,0,0,0,0,0,0,0,0,,0,0,115
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,1,Magnetic Resonance Imaging,20,0,0,0.00%,7,9,2,0,0,2,0,0,0,0,0,0,0,0,,0,0,101
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,2,Computed Tomography,26,1,0,3.80%,4,9,4,4,2,2,0,1,0,0,0,0,0,0,,0,0,43
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,3,Non-obstetric Ultrasound,38,0,0,0.00%,4,17,9,5,3,0,0,0,0,0,0,0,0,0,,0,0,83
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,4,Barium Enema,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,5,DEXA Scan,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,12,Colonoscopy,2,0,0,0.00%,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,13
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,13,Flexi Sigmoidoscopy,4,0,0,0.00%,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,13
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,14,Cystoscopy,5,0,0,0.00%,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,12
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,15,Gastroscopy,4,0,0,0.00%,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,0,0,23
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,16,Total,99,1,0,1.00%,23,37,15,14,5,4,0,1,0,0,0,0,0,0,,0,0,300
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,1,Magnetic Resonance Imaging,"2,041",1,0,0.00%,575,482,470,384,117,12,1,0,0,0,0,0,0,0,,87,308,"2,151"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,2,Computed Tomography,"1,232",99,4,8.00%,451,181,184,136,112,69,19,19,17,17,8,6,9,4,,138,"1,805","1,417"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,3,Non-obstetric Ultrasound,"6,464",919,0,14.20%,"1,482","1,039",872,838,728,586,314,258,116,101,96,34,0,0,,301,807,"4,905"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,5,DEXA Scan,493,0,0,0.00%,110,90,101,98,54,40,0,0,0,0,0,0,0,0,,16,5,271
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,6,Audiology - Audiology Assessments,"1,390",792,200,57.00%,127,112,94,114,71,80,91,88,119,42,172,47,33,200,,0,0,352
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,7,Cardiology - Echocardiography,652,5,0,0.80%,190,201,151,87,9,9,1,2,1,1,0,0,0,0,,106,296,749
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,272,0,0,0.00%,49,47,60,68,44,4,0,0,0,0,0,0,0,0,,0,0,258
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,10,Respiratory physiology - Sleep Studies,75,6,3,8.00%,4,9,23,27,4,2,1,0,0,0,0,1,1,3,,0,0,22
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,11,Urodynamics - Pressures & Flows,39,2,0,5.10%,4,4,14,4,9,2,1,0,0,0,1,0,0,0,,0,0,19
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,12,Colonoscopy,535,192,84,35.90%,95,76,61,51,30,30,26,13,30,22,7,7,3,84,,20,0,235
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,13,Flexi Sigmoidoscopy,247,77,14,31.20%,24,41,36,35,14,20,25,7,9,12,3,3,4,14,,2,7,100
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,14,Cystoscopy,282,105,81,37.20%,27,48,40,30,19,13,2,3,8,3,4,3,1,81,,40,2,171
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,15,Gastroscopy,524,196,34,37.40%,61,72,56,54,34,51,41,23,25,43,21,4,5,34,,7,19,314
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,16,Total,"14,246","2,394",420,16.80%,"3,199","2,402","2,162","1,926","1,245",918,522,413,325,241,312,105,56,420,,717,"3,249","10,964"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,1,Magnetic Resonance Imaging,559,4,0,0.70%,327,151,57,16,2,2,1,0,2,0,0,1,0,0,,140,175,"1,873"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,2,Computed Tomography,676,4,2,0.60%,334,163,89,57,21,8,2,0,0,0,0,0,0,2,,264,"2,839","1,690"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,3,Non-obstetric Ultrasound,"6,952",86,3,1.20%,"1,388","1,340","1,262","1,270",873,733,38,24,13,5,1,1,1,3,,343,387,"5,488"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,5,DEXA Scan,358,4,0,1.10%,106,88,58,27,44,31,2,0,2,0,0,0,0,0,,25,4,389
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,6,Audiology - Audiology Assessments,240,26,7,10.80%,52,61,44,39,15,3,0,4,6,5,0,0,4,7,,5,0,"1,381"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,7,Cardiology - Echocardiography,"1,277",239,31,18.70%,69,186,250,217,139,177,124,29,17,18,8,5,7,31,,146,397,683
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,196,0,0,0.00%,47,64,41,27,14,3,0,0,0,0,0,0,0,0,,3,50,260
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,11,Urodynamics - Pressures & Flows,187,102,31,54.50%,13,11,16,17,11,17,16,10,13,11,10,8,3,31,,6,89,43
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,12,Colonoscopy,324,28,4,8.60%,115,85,40,29,13,14,6,4,5,3,3,2,1,4,,53,3,338
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,13,Flexi Sigmoidoscopy,96,3,0,3.10%,20,31,16,15,7,4,1,1,1,0,0,0,0,0,,14,6,87
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,14,Cystoscopy,186,66,26,35.50%,34,29,27,9,11,10,14,5,7,6,2,5,1,26,,48,43,129
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,15,Gastroscopy,329,32,10,9.70%,97,73,62,33,18,14,6,4,7,2,0,2,1,10,,45,20,457
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,16,Total,"11,380",594,114,5.20%,"2,602","2,282","1,962","1,756","1,168","1,016",210,81,73,50,24,24,18,114,,"1,092","4,013","12,818"
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,1,Magnetic Resonance Imaging,616,140,24,22.70%,106,93,86,66,49,76,38,22,12,15,13,6,10,24,,517,0,541
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,2,Computed Tomography,131,10,0,7.60%,29,33,28,9,11,11,2,2,4,0,1,1,0,0,,63,0,121
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,3,Non-obstetric Ultrasound,420,31,4,7.40%,91,93,78,44,51,32,8,1,6,4,5,3,0,4,,502,10,276
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,4,Barium Enema,28,0,0,0.00%,9,7,3,4,3,2,0,0,0,0,0,0,0,0,,0,0,8
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,5,DEXA Scan,23,0,0,0.00%,6,4,5,3,2,3,0,0,0,0,0,0,0,0,,40,0,15
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,6,Audiology - Audiology Assessments,69,11,2,15.90%,35,4,5,8,3,3,2,2,1,0,0,3,1,2,,0,0,429
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,7,Cardiology - Echocardiography,80,5,0,6.30%,12,20,11,15,6,11,1,2,1,1,0,0,0,0,,214,"1,009",128
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,8,Cardiology - Electrophysiology,1,0,0,0.00%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,20,0,0,0.00%,6,6,2,2,4,0,0,0,0,0,0,0,0,0,,9,0,38
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,331,174,32,52.60%,37,28,21,27,19,25,17,15,26,26,25,19,14,32,,64,0,78
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,11,Urodynamics - Pressures & Flows,40,6,0,15.00%,7,7,12,5,1,2,1,3,2,0,0,0,0,0,,57,0,5
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,12,Colonoscopy,16,3,1,18.80%,2,0,4,5,0,2,0,0,2,0,0,0,0,1,,0,0,3
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,14,Cystoscopy,4,2,0,50.00%,0,0,1,0,0,1,1,0,1,0,0,0,0,0,,3,0,3
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,15,Gastroscopy,43,7,0,16.30%,10,2,7,4,4,9,2,2,1,1,0,1,0,0,,11,0,49
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,16,Total,"1,822",389,63,21.40%,351,297,263,192,153,177,72,49,56,47,44,33,25,63,,"1,480","1,019","1,697"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,1,Magnetic Resonance Imaging,"10,404","5,726","3,158",55.00%,"1,279",919,808,711,421,540,436,343,463,404,361,323,238,"3,158",,960,367,"4,698"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,2,Computed Tomography,"4,330","1,781",813,41.10%,731,514,443,356,225,280,243,150,145,134,116,113,67,813,,982,"1,832","3,351"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,3,Non-obstetric Ultrasound,"11,877","6,770","3,304",57.00%,"1,301",938,943,695,519,711,716,443,559,505,551,429,263,"3,304",,615,721,"5,799"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,4,Barium Enema,83,18,4,21.70%,18,15,15,12,3,2,4,2,4,2,0,2,0,4,,2,5,75
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,5,DEXA Scan,572,9,1,1.60%,147,126,99,86,65,40,3,2,0,2,0,1,0,1,,80,1,512
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,6,Audiology - Audiology Assessments,"1,078",420,39,39.00%,261,106,82,73,69,67,91,60,52,59,54,40,25,39,,483,4,610
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,7,Cardiology - Echocardiography,"4,705","2,697","1,158",57.30%,450,390,361,344,196,267,297,200,227,226,223,207,159,"1,158",,"1,771",723,"3,748"
