Regional Team Code,Regional Team Name,Provider Code,Provider Name,Diagnostic ID,Diagnostic Test Name, Total Waiting List , Number waiting 6+ Weeks , Number waiting 13+ Weeks , Percentage waiting 6+ weeks , 0 <01 weeks , 01 <02 weeks , 02 <03 weeks , 03 <04 weeks , 04 <05 weeks , 05 <06 weeks , 06 <07 weeks , 07 <08 weeks , 08 <09 weeks , 09 <10 weeks , 10 <11 weeks , 11 <12 weeks , 12 <13 weeks , 13+ weeks ,, Planned tests / procedures , Unscheduled tests / procedures , Waiting list tests / procedures (excluding planned) 
Y56,London Commissioning Region,RV3,Central and North West London NHS Foundation Trust,16,Total,158,20,0,12.70%,35,27,25,12,6,33,18,0,0,0,1,1,0,0,,0,0,188
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,1,Magnetic Resonance Imaging,"3,808","1,827",464,48.00%,395,441,410,310,167,258,228,228,225,213,185,153,131,464,,168,173,"1,802"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,2,Computed Tomography,"1,615",355,151,22.00%,412,299,225,152,78,94,52,25,27,23,24,22,31,151,,178,"4,438","3,028"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,3,Non-obstetric Ultrasound,"6,124","1,244",203,20.30%,"1,054","1,067",924,713,478,644,389,124,88,98,135,98,109,203,,908,353,"5,482"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,4,Barium Enema,89,9,0,10.10%,26,22,17,6,6,3,9,0,0,0,0,0,0,0,,1,0,96
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,5,DEXA Scan,345,0,0,0.00%,97,90,71,61,21,5,0,0,0,0,0,0,0,0,,237,0,325
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,6,Audiology - Audiology Assessments,102,0,0,0.00%,38,20,14,21,1,8,0,0,0,0,0,0,0,0,,0,0,971
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,7,Cardiology - Echocardiography,371,18,2,4.90%,65,68,56,53,40,71,4,4,4,2,1,0,1,2,,0,0,854
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,81,0,0,0.00%,34,13,11,12,3,8,0,0,0,0,0,0,0,0,,0,0,147
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,74,6,0,8.10%,24,7,12,10,7,8,4,2,0,0,0,0,0,0,,0,0,311
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,11,Urodynamics - Pressures & Flows,34,3,1,8.80%,9,5,7,5,2,3,0,1,1,0,0,0,0,1,,0,0,29
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,12,Colonoscopy,403,60,4,14.90%,131,74,51,38,19,30,5,11,10,6,9,6,9,4,,24,2,244
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,13,Flexi Sigmoidoscopy,155,12,0,7.70%,46,39,23,5,9,21,5,5,1,1,0,0,0,0,,5,10,109
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,14,Cystoscopy,177,0,0,0.00%,50,37,44,16,12,18,0,0,0,0,0,0,0,0,,12,10,367
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,15,Gastroscopy,426,16,1,3.80%,113,109,71,58,29,30,6,1,3,3,2,0,0,1,,20,32,499
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,16,Total,"13,804","3,550",826,25.70%,"2,494","2,291","1,936","1,460",872,"1,201",702,401,359,346,356,279,281,826,,"1,553","5,018","14,264"
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,1,Magnetic Resonance Imaging,14,0,0,0.00%,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,2,Computed Tomography,2,0,0,0.00%,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,3,Non-obstetric Ultrasound,14,0,0,0.00%,9,4,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,16
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,12,Colonoscopy,3,2,0,66.70%,1,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,4
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,13,Flexi Sigmoidoscopy,3,2,0,66.70%,0,1,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,3
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,14,Cystoscopy,3,0,0,0.00%,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,4
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,15,Gastroscopy,12,1,0,8.30%,1,0,6,4,0,0,0,0,0,1,0,0,0,0,,0,0,3
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,16,Total,51,5,0,9.80%,27,6,7,6,0,0,0,0,0,5,0,0,0,0,,0,0,104
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,1,Magnetic Resonance Imaging,18,0,0,0.00%,11,3,1,1,1,1,0,0,0,0,0,0,0,0,,0,0,116
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,2,Computed Tomography,14,0,0,0.00%,4,3,0,0,2,5,0,0,0,0,0,0,0,0,,0,0,48
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,3,Non-obstetric Ultrasound,60,2,0,3.30%,23,14,13,5,3,0,0,2,0,0,0,0,0,0,,0,0,145
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,4,Barium Enema,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,5,DEXA Scan,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,12,Colonoscopy,2,0,0,0.00%,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,25
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,13,Flexi Sigmoidoscopy,5,0,0,0.00%,2,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,13
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,14,Cystoscopy,2,0,0,0.00%,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,22
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,15,Gastroscopy,7,0,0,0.00%,6,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,35
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,16,Total,108,2,0,1.90%,49,22,15,8,6,6,0,2,0,0,0,0,0,0,,0,0,411
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,1,Magnetic Resonance Imaging,"2,202",98,0,4.50%,691,401,345,256,143,268,96,0,2,0,0,0,0,0,,80,298,"2,006"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,2,Computed Tomography,"1,665",508,63,30.50%,531,184,113,118,83,128,130,96,90,89,23,14,3,63,,130,"1,790","1,342"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,3,Non-obstetric Ultrasound,"7,108","1,977",0,27.80%,"1,503","1,037",808,632,414,737,602,578,468,147,125,57,0,0,,266,778,"4,912"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,5,DEXA Scan,441,0,0,0.00%,132,78,75,83,42,31,0,0,0,0,0,0,0,0,,21,3,344
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,6,Audiology - Audiology Assessments,"1,540",880,240,57.10%,113,160,123,80,72,112,105,110,81,65,101,87,91,240,,0,0,352
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,7,Cardiology - Echocardiography,607,2,0,0.30%,222,225,113,35,8,2,0,2,0,0,0,0,0,0,,89,304,736
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,145,0,0,0.00%,32,36,35,28,14,0,0,0,0,0,0,0,0,0,,0,0,196
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,10,Respiratory physiology - Sleep Studies,97,61,11,62.90%,5,5,3,6,11,6,9,3,15,1,2,6,14,11,,0,0,43
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,11,Urodynamics - Pressures & Flows,25,1,0,4.00%,4,5,8,7,0,0,0,0,0,0,0,0,1,0,,0,0,25
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,12,Colonoscopy,394,63,7,16.00%,76,103,69,39,14,30,30,12,2,6,4,1,1,7,,23,0,220
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,13,Flexi Sigmoidoscopy,163,32,1,19.60%,15,39,22,26,14,15,22,4,1,0,2,0,2,1,,5,4,107
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,14,Cystoscopy,232,105,72,45.30%,40,49,10,9,8,11,7,11,7,1,2,1,4,72,,28,0,97
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,15,Gastroscopy,355,94,14,26.50%,51,75,42,27,22,44,35,15,5,8,6,8,3,14,,4,9,342
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,16,Total,"14,974","3,821",408,25.50%,"3,415","2,397","1,766","1,346",845,"1,384","1,036",831,671,317,265,174,119,408,,646,"3,186","10,722"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,1,Magnetic Resonance Imaging,574,1,0,0.20%,366,160,32,13,0,2,1,0,0,0,0,0,0,0,,127,199,"1,713"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,2,Computed Tomography,630,5,1,0.80%,315,156,94,40,15,5,1,1,2,0,0,0,0,1,,287,"2,685","1,565"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,3,Non-obstetric Ultrasound,"6,547",55,0,0.80%,"1,722","1,486","1,209","1,074",505,496,41,9,2,2,1,0,0,0,,249,414,"5,813"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,5,DEXA Scan,336,5,0,1.50%,80,90,63,65,28,5,3,0,0,0,1,0,1,0,,32,7,350
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,6,Audiology - Audiology Assessments,224,25,3,11.20%,53,58,36,19,15,18,12,8,0,0,2,0,0,3,,1,0,"1,367"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,7,Cardiology - Echocardiography,945,107,8,11.30%,81,220,175,162,103,97,33,22,21,16,3,1,3,8,,143,411,639
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,143,1,1,0.70%,50,42,28,20,0,2,0,0,0,0,0,0,0,1,,2,51,305
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,11,Urodynamics - Pressures & Flows,184,92,46,50.00%,22,24,16,14,4,12,7,1,7,18,0,4,9,46,,9,93,44
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,12,Colonoscopy,276,27,2,9.80%,125,62,32,15,6,9,1,5,7,3,6,1,2,2,,87,0,328
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,13,Flexi Sigmoidoscopy,81,2,0,2.50%,28,29,11,8,0,3,1,0,0,0,1,0,0,0,,13,5,86
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,14,Cystoscopy,173,66,23,38.20%,40,19,16,20,4,8,12,4,5,10,2,6,4,23,,68,24,178
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,15,Gastroscopy,315,56,13,17.80%,99,65,44,19,17,15,11,8,8,6,0,2,8,13,,63,23,428
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,16,Total,"10,428",442,97,4.20%,"2,981","2,411","1,756","1,469",697,672,123,58,52,55,16,14,27,97,,"1,081","3,912","12,816"
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,1,Magnetic Resonance Imaging,654,149,16,22.80%,115,109,91,67,57,66,28,41,16,24,13,4,7,16,,574,0,391
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,2,Computed Tomography,148,23,3,15.50%,36,20,24,19,11,15,3,5,6,3,2,0,1,3,,56,1,114
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,3,Non-obstetric Ultrasound,406,14,2,3.40%,84,96,65,68,35,44,3,2,4,2,0,0,1,2,,549,9,319
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,4,Barium Enema,22,0,0,0.00%,8,5,4,4,1,0,0,0,0,0,0,0,0,0,,1,0,20
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,5,DEXA Scan,32,2,0,6.30%,5,6,5,2,11,1,0,0,1,0,0,0,1,0,,65,0,23
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,6,Audiology - Audiology Assessments,91,41,13,45.10%,17,9,3,7,4,10,1,13,1,8,1,3,1,13,,0,1,668
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,7,Cardiology - Echocardiography,139,4,0,2.90%,28,30,29,25,14,9,0,2,1,0,1,0,0,0,,290,"1,025",147
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,8,Cardiology - Electrophysiology,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,12,1,0,8.30%,7,2,1,0,0,1,0,1,0,0,0,0,0,0,,14,0,38
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,310,165,19,53.20%,33,37,26,20,14,15,28,14,21,24,14,19,26,19,,67,0,92
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,11,Urodynamics - Pressures & Flows,22,1,0,4.50%,6,3,3,2,4,3,0,1,0,0,0,0,0,0,,69,0,8
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,12,Colonoscopy,23,6,3,26.10%,4,4,4,3,2,0,1,0,0,1,1,0,0,3,,0,0,8
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,13,Flexi Sigmoidoscopy,2,1,0,50.00%,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,14,Cystoscopy,5,1,0,20.00%,1,3,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,3
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,15,Gastroscopy,55,17,0,30.90%,9,6,8,9,3,3,5,5,2,0,1,1,3,0,,17,0,66
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,16,Total,"1,921",425,56,22.10%,353,330,263,227,156,167,69,85,53,62,33,27,40,56,,"1,703","1,036","1,900"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,1,Magnetic Resonance Imaging,"10,123","5,459","2,514",53.90%,"1,306","1,023",772,614,405,544,509,490,411,435,365,401,334,"2,514",,969,429,"4,423"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,2,Computed Tomography,"4,154","1,857",755,44.70%,681,508,381,318,164,245,246,196,189,150,121,125,75,755,,"1,158","2,350","3,534"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,3,Non-obstetric Ultrasound,"11,069","6,411","2,780",57.90%,"1,236",885,881,634,400,622,607,562,522,530,522,454,434,"2,780",,737,935,"5,303"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,4,Barium Enema,67,20,2,29.90%,11,14,12,7,1,2,9,3,2,1,1,2,0,2,,7,4,80
