Regional Team Code,Regional Team Name,Provider Code,Provider Name,Diagnostic ID,Diagnostic Test Name, Total Waiting List , Number waiting 6+ Weeks , Number waiting 13+ Weeks , Percentage waiting 6+ weeks , 0 <01 weeks , 01 <02 weeks , 02 <03 weeks , 03 <04 weeks , 04 <05 weeks , 05 <06 weeks , 06 <07 weeks , 07 <08 weeks , 08 <09 weeks , 09 <10 weeks , 10 <11 weeks , 11 <12 weeks , 12 <13 weeks , 13+ weeks ,, Planned tests / procedures , Unscheduled tests / procedures , Waiting list tests / procedures (excluding planned) 
Y56,London Commissioning Region,R1H,Barts Health NHS Trust,11,Urodynamics - Pressures & Flows,262,160,83,61.10%,22,37,11,15,8,9,14,13,5,7,21,9,8,83,,11,0,4
Y56,London Commissioning Region,R1H,Barts Health NHS Trust,12,Colonoscopy,"1,201",194,76,16.20%,161,262,246,147,115,76,20,22,29,13,17,12,5,76,,36,5,395
Y56,London Commissioning Region,R1H,Barts Health NHS Trust,13,Flexi Sigmoidoscopy,267,64,20,24.00%,25,42,48,40,29,19,8,10,10,7,6,2,1,20,,6,4,121
Y56,London Commissioning Region,R1H,Barts Health NHS Trust,14,Cystoscopy,620,411,260,66.30%,13,43,55,39,25,34,35,18,20,18,25,21,14,260,,10,1,64
Y56,London Commissioning Region,R1H,Barts Health NHS Trust,15,Gastroscopy,"1,215",430,133,35.40%,136,162,185,132,93,77,31,35,58,92,48,19,14,133,,47,28,643
Y56,London Commissioning Region,R1H,Barts Health NHS Trust,16,Total,"35,218","10,339","4,788",29.40%,"3,271","5,267","5,044","4,381","3,884","3,032","1,238",971,841,773,651,545,532,"4,788",,"4,253","13,183","21,343"
Y56,London Commissioning Region,ADW,Beehive Solutions Ltd,3,Non-obstetric Ultrasound,153,0,0,0.00%,23,29,31,34,36,0,0,0,0,0,0,0,0,0,,"1,847",0,12
Y56,London Commissioning Region,ADW,Beehive Solutions Ltd,16,Total,153,0,0,0.00%,23,29,31,34,36,0,0,0,0,0,0,0,0,0,,"1,847",0,12
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,1,Magnetic Resonance Imaging,16,0,0,0.00%,10,2,1,3,0,0,0,0,0,0,0,0,0,0,,0,0,123
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,3,Non-obstetric Ultrasound,34,2,1,5.90%,11,7,3,8,1,2,0,1,0,0,0,0,0,1,,0,0,12
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,7,Cardiology - Echocardiography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,14,Cystoscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,16,Total,50,2,1,4.00%,21,9,4,11,1,2,0,1,0,0,0,0,0,1,,0,0,139
Y56,London Commissioning Region,NT406,Blackheath Hospital,1,Magnetic Resonance Imaging,29,0,0,0.00%,13,8,3,4,0,1,0,0,0,0,0,0,0,0,,0,0,69
Y56,London Commissioning Region,NT406,Blackheath Hospital,2,Computed Tomography,3,0,0,0.00%,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,21
Y56,London Commissioning Region,NT406,Blackheath Hospital,3,Non-obstetric Ultrasound,39,3,0,7.70%,13,5,4,13,0,1,1,0,2,0,0,0,0,0,,0,0,33
Y56,London Commissioning Region,NT406,Blackheath Hospital,12,Colonoscopy,5,0,0,0.00%,1,1,0,3,0,0,0,0,0,0,0,0,0,0,,0,0,3
Y56,London Commissioning Region,NT406,Blackheath Hospital,13,Flexi Sigmoidoscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5
Y56,London Commissioning Region,NT406,Blackheath Hospital,14,Cystoscopy,9,2,0,22.20%,2,0,1,2,2,0,1,1,0,0,0,0,0,0,,0,0,9
Y56,London Commissioning Region,NT406,Blackheath Hospital,15,Gastroscopy,18,1,0,5.60%,13,0,1,2,0,1,0,1,0,0,0,0,0,0,,0,0,12
Y56,London Commissioning Region,NT406,Blackheath Hospital,16,Total,103,6,0,5.80%,44,15,9,24,2,3,2,2,2,0,0,0,0,0,,0,0,152
Y56,London Commissioning Region,NQV,Bromley Healthcare,6,Audiology - Audiology Assessments,137,17,0,12.40%,8,29,36,14,23,10,9,4,1,1,2,0,0,0,,50,0,69
Y56,London Commissioning Region,NQV,Bromley Healthcare,16,Total,137,17,0,12.40%,8,29,36,14,23,10,9,4,1,1,2,0,0,0,,50,0,69
Y56,London Commissioning Region,NT451,Cavell Hospital,1,Magnetic Resonance Imaging,3,0,0,0.00%,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,31
Y56,London Commissioning Region,NT451,Cavell Hospital,2,Computed Tomography,1,0,0,0.00%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,15
Y56,London Commissioning Region,NT451,Cavell Hospital,3,Non-obstetric Ultrasound,7,0,0,0.00%,6,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,8
Y56,London Commissioning Region,NT451,Cavell Hospital,12,Colonoscopy,12,1,0,8.30%,11,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,23
Y56,London Commissioning Region,NT451,Cavell Hospital,13,Flexi Sigmoidoscopy,2,0,0,0.00%,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3
Y56,London Commissioning Region,NT451,Cavell Hospital,14,Cystoscopy,1,0,0,0.00%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6
Y56,London Commissioning Region,NT451,Cavell Hospital,15,Gastroscopy,17,0,0,0.00%,12,0,3,1,0,1,0,0,0,0,0,0,0,0,,0,0,27
Y56,London Commissioning Region,NT451,Cavell Hospital,16,Total,43,1,0,2.30%,33,2,3,2,1,1,1,0,0,0,0,0,0,0,,0,0,113
Y56,London Commissioning Region,RV3,Central and North West London NHS Foundation Trust,6,Audiology - Audiology Assessments,51,2,0,3.90%,0,13,18,7,4,7,2,0,0,0,0,0,0,0,,0,0,124
Y56,London Commissioning Region,RV3,Central and North West London NHS Foundation Trust,16,Total,51,2,0,3.90%,0,13,18,7,4,7,2,0,0,0,0,0,0,0,,0,0,124
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,1,Magnetic Resonance Imaging,"1,909",434,135,22.70%,270,422,278,213,183,109,74,52,42,44,28,31,28,135,,141,153,"2,749"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,2,Computed Tomography,"1,271",56,1,4.40%,238,332,281,154,151,59,27,13,13,2,0,0,0,1,,281,"4,274","2,740"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,3,Non-obstetric Ultrasound,"4,873",285,2,5.80%,659,997,961,769,685,517,248,28,4,3,0,0,0,2,,792,314,"5,199"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,4,Barium Enema,61,0,0,0.00%,11,20,18,7,4,1,0,0,0,0,0,0,0,0,,1,1,92
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,5,DEXA Scan,414,79,0,19.10%,27,91,80,79,53,5,2,5,20,41,10,0,1,0,,99,1,571
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,6,Audiology - Audiology Assessments,37,1,0,2.70%,5,8,6,16,1,0,0,1,0,0,0,0,0,0,,0,0,322
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,7,Cardiology - Echocardiography,507,7,0,1.40%,62,105,121,115,66,31,2,2,0,1,1,1,0,0,,0,0,953
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,160,10,0,6.30%,21,29,28,29,26,17,5,1,0,4,0,0,0,0,,0,0,175
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,91,5,0,5.50%,28,12,22,11,3,10,2,1,0,1,1,0,0,0,,0,0,291
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,11,Urodynamics - Pressures & Flows,76,14,0,18.40%,20,7,9,11,9,6,4,4,0,3,0,2,1,0,,0,0,51
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,12,Colonoscopy,144,23,4,16.00%,36,19,17,17,20,12,9,5,1,1,0,1,2,4,,20,1,268
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,13,Flexi Sigmoidoscopy,55,10,0,18.20%,6,17,8,3,7,4,2,5,2,0,0,0,1,0,,4,3,97
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,14,Cystoscopy,231,73,9,31.60%,25,51,41,14,16,11,26,13,11,7,3,2,2,9,,4,19,438
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,15,Gastroscopy,128,19,2,14.80%,23,27,13,18,17,11,5,6,4,2,0,0,0,2,,20,13,430
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,16,Total,"9,957","1,016",153,10.20%,"1,431","2,137","1,883","1,456","1,241",793,406,136,97,109,43,37,35,153,,"1,362","4,779","14,376"
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,1,Magnetic Resonance Imaging,21,1,0,4.80%,17,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,0,60
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,2,Computed Tomography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,3,Non-obstetric Ultrasound,18,3,0,16.70%,2,1,1,5,4,2,1,0,2,0,0,0,0,0,,0,0,16
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,12,Colonoscopy,2,0,0,0.00%,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,13,Flexi Sigmoidoscopy,1,0,0,0.00%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,14,Cystoscopy,2,0,0,0.00%,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,15,Gastroscopy,1,0,0,0.00%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,16,Total,45,4,0,8.90%,25,1,2,6,5,2,2,0,2,0,0,0,0,0,,0,0,101
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,1,Magnetic Resonance Imaging,23,2,0,8.70%,13,3,3,1,1,0,2,0,0,0,0,0,0,0,,0,0,100
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,2,Computed Tomography,18,1,0,5.60%,8,1,2,4,1,1,1,0,0,0,0,0,0,0,,0,0,78
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,3,Non-obstetric Ultrasound,69,7,0,10.10%,24,9,4,8,9,8,4,2,1,0,0,0,0,0,,0,0,115
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,4,Barium Enema,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,5,DEXA Scan,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,12,Colonoscopy,6,0,0,0.00%,5,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,8
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,13,Flexi Sigmoidoscopy,8,0,0,0.00%,6,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,5
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,14,Cystoscopy,3,0,0,0.00%,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,15,Gastroscopy,5,0,0,0.00%,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,16,Total,132,10,0,7.60%,64,13,9,15,11,10,7,2,1,0,0,0,0,0,,0,0,326
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,1,Magnetic Resonance Imaging,"1,700",1,0,0.10%,353,312,406,342,244,42,1,0,0,0,0,0,0,0,,70,297,"1,774"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,2,Computed Tomography,988,96,18,9.70%,322,153,140,136,83,58,25,6,12,6,12,10,7,18,,127,"1,777","1,133"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,3,Non-obstetric Ultrasound,"3,647",467,3,12.80%,194,124,677,739,667,779,368,61,19,10,4,1,1,3,,259,673,"4,396"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,5,DEXA Scan,430,0,0,0.00%,90,77,83,90,51,39,0,0,0,0,0,0,0,0,,22,3,270
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,6,Audiology - Audiology Assessments,"1,703","1,102",564,64.70%,42,80,131,138,125,85,89,83,92,52,75,65,82,564,,0,0,277
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,7,Cardiology - Echocardiography,835,16,1,1.90%,106,178,185,201,117,32,4,1,7,1,1,1,0,1,,95,277,621
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,159,0,0,0.00%,20,32,60,44,3,0,0,0,0,0,0,0,0,0,,0,0,192
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,10,Respiratory physiology - Sleep Studies,9,0,0,0.00%,1,4,3,1,0,0,0,0,0,0,0,0,0,0,,0,0,34
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,11,Urodynamics - Pressures & Flows,43,4,0,9.30%,11,3,17,2,6,0,1,2,0,0,0,0,1,0,,0,0,9
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,12,Colonoscopy,349,83,12,23.80%,39,57,46,60,35,29,27,27,5,5,3,1,3,12,,20,1,305
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,13,Flexi Sigmoidoscopy,169,61,4,36.10%,5,20,20,35,10,18,16,18,1,7,11,2,2,4,,4,3,132
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,14,Cystoscopy,248,94,47,37.90%,8,26,20,35,36,29,13,9,13,3,3,5,1,47,,32,0,187
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,15,Gastroscopy,425,128,24,30.10%,65,62,71,44,25,30,33,29,15,9,8,7,3,24,,8,11,414
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,16,Total,"10,705","2,052",673,19.20%,"1,256","1,128","1,859","1,867","1,402","1,141",577,236,164,93,117,92,100,673,,637,"3,042","9,744"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,1,Magnetic Resonance Imaging,"1,175",13,5,1.10%,170,360,315,231,70,16,3,1,2,1,1,0,0,5,,124,154,"1,541"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,2,Computed Tomography,476,4,2,0.80%,163,132,106,48,17,6,2,0,0,0,0,0,0,2,,267,"2,954","1,428"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,3,Non-obstetric Ultrasound,"5,739",73,1,1.30%,680,"1,185","1,273","1,203",958,367,38,20,7,3,3,0,1,1,,288,433,"4,844"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,5,DEXA Scan,301,1,0,0.30%,25,90,89,80,16,0,0,1,0,0,0,0,0,0,,27,6,318
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,6,Audiology - Audiology Assessments,279,31,21,11.10%,14,46,67,75,23,23,3,2,1,1,1,1,1,21,,0,0,"1,224"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,7,Cardiology - Echocardiography,"1,102",346,2,31.40%,28,100,126,187,179,136,123,86,92,38,4,1,0,2,,128,413,652
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,195,4,0,2.10%,31,51,58,33,13,5,4,0,0,0,0,0,0,0,,4,36,229
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,11,Urodynamics - Pressures & Flows,149,74,38,49.70%,2,21,20,14,10,8,6,7,2,7,8,3,3,38,,0,102,76
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,12,Colonoscopy,408,148,16,36.30%,28,65,66,51,30,20,30,17,69,4,5,6,1,16,,26,5,329
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,13,Flexi Sigmoidoscopy,129,42,3,32.60%,2,18,19,26,13,9,9,9,13,3,2,3,0,3,,10,8,76
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,14,Cystoscopy,209,81,34,38.80%,19,50,28,14,10,7,12,12,4,0,10,3,6,34,,30,39,154
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,15,Gastroscopy,336,87,14,25.90%,21,69,67,41,32,19,16,15,20,9,9,3,1,14,,59,20,346
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,16,Total,"10,498",904,136,8.60%,"1,183","2,187","2,234","2,003","1,371",616,246,170,210,66,43,20,13,136,,963,"4,170","11,217"
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,1,Magnetic Resonance Imaging,"1,051",607,459,57.80%,56,104,92,69,74,49,24,17,35,17,15,22,18,459,,538,0,451
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,2,Computed Tomography,92,8,0,8.70%,10,22,25,15,6,6,3,3,1,1,0,0,0,0,,34,0,119
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,3,Non-obstetric Ultrasound,483,29,0,6.00%,58,99,86,70,82,59,11,13,2,0,1,1,1,0,,597,20,298
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,4,Barium Enema,10,1,0,10.00%,2,4,3,0,0,0,1,0,0,0,0,0,0,0,,2,0,10
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,5,DEXA Scan,26,1,0,3.80%,3,8,6,5,3,0,0,0,1,0,0,0,0,0,,61,0,27
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,6,Audiology - Audiology Assessments,67,11,1,16.40%,10,16,4,7,4,15,0,4,2,0,2,1,1,1,,1,0,531
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,7,Cardiology - Echocardiography,209,50,20,23.90%,14,35,35,30,34,11,9,5,4,5,3,2,2,20,,203,897,104
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,27,0,0,0.00%,1,16,9,1,0,0,0,0,0,0,0,0,0,0,,21,0,36
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,305,140,24,45.90%,17,24,37,30,34,23,29,20,27,12,12,13,3,24,,40,0,70
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,11,Urodynamics - Pressures & Flows,35,6,0,17.10%,7,3,9,4,3,3,1,1,1,1,0,1,1,0,,79,0,18
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,12,Colonoscopy,15,3,0,20.00%,2,5,1,3,0,1,2,1,0,0,0,0,0,0,,1,0,4
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,13,Flexi Sigmoidoscopy,3,1,1,33.30%,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,0
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,14,Cystoscopy,6,2,2,33.30%,1,1,1,1,0,0,0,0,0,0,0,0,0,2,,0,0,5
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,15,Gastroscopy,54,12,5,22.20%,4,5,16,5,10,2,1,2,1,2,1,0,0,5,,9,0,42
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,16,Total,"2,383",871,512,36.60%,185,342,325,241,250,169,81,66,74,38,34,40,26,512,,"1,586",917,"1,715"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,1,Magnetic Resonance Imaging,"8,547","4,465","1,508",52.20%,493,730,767,687,730,675,573,537,449,403,339,338,318,"1,508",,"1,007",371,"4,641"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,2,Computed Tomography,"2,941","1,003",239,34.10%,287,464,438,330,237,182,147,150,113,105,53,104,92,239,,"1,061","2,133","3,387"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,3,Non-obstetric Ultrasound,"6,180","2,384",383,38.60%,508,823,735,631,544,555,437,328,312,287,233,206,198,383,,583,806,"7,003"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,4,Barium Enema,78,14,11,17.90%,9,18,15,15,5,2,1,0,1,0,1,0,0,11,,2,4,63
