Regional Team Code,Regional Team Name,Provider Code,Provider Name,Diagnostic ID,Diagnostic Test Name, Total Waiting List , Number waiting 6+ Weeks , Number waiting 13+ Weeks , Percentage waiting 6+ weeks , 0 <01 weeks , 01 <02 weeks , 02 <03 weeks , 03 <04 weeks , 04 <05 weeks , 05 <06 weeks , 06 <07 weeks , 07 <08 weeks , 08 <09 weeks , 09 <10 weeks , 10 <11 weeks , 11 <12 weeks , 12 <13 weeks , 13+ weeks ,, Planned tests / procedures , Unscheduled tests / procedures , Waiting list tests / procedures (excluding planned) 
Y56,London Commissioning Region,ADW,Beehive Solutions Ltd,16,Total,132,0,0,0.00%,11,25,28,31,37,0,0,0,0,0,0,0,0,0,,"1,673",0,7
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,1,Magnetic Resonance Imaging,12,0,0,0.00%,2,9,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,128
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,3,Non-obstetric Ultrasound,25,1,1,4.00%,7,9,2,3,2,1,0,0,0,0,0,0,0,1,,0,0,15
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,14,Cystoscopy,6,0,0,0.00%,1,3,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,6
Y56,London Commissioning Region,NT405,Bishops Wood Hospital,16,Total,43,1,1,2.30%,10,21,3,5,2,1,0,0,0,0,0,0,0,1,,0,0,149
Y56,London Commissioning Region,NT406,Blackheath Hospital,1,Magnetic Resonance Imaging,17,0,0,0.00%,8,6,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,115
Y56,London Commissioning Region,NT406,Blackheath Hospital,2,Computed Tomography,4,0,0,0.00%,2,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,16
Y56,London Commissioning Region,NT406,Blackheath Hospital,3,Non-obstetric Ultrasound,26,0,0,0.00%,9,11,1,4,1,0,0,0,0,0,0,0,0,0,,0,0,30
Y56,London Commissioning Region,NT406,Blackheath Hospital,12,Colonoscopy,5,0,0,0.00%,0,3,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,12
Y56,London Commissioning Region,NT406,Blackheath Hospital,13,Flexi Sigmoidoscopy,6,0,0,0.00%,3,1,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,10
Y56,London Commissioning Region,NT406,Blackheath Hospital,14,Cystoscopy,16,0,0,0.00%,2,1,0,3,8,2,0,0,0,0,0,0,0,0,,0,0,8
Y56,London Commissioning Region,NT406,Blackheath Hospital,15,Gastroscopy,14,0,0,0.00%,2,1,0,5,6,0,0,0,0,0,0,0,0,0,,0,0,14
Y56,London Commissioning Region,NT406,Blackheath Hospital,16,Total,88,0,0,0.00%,26,24,2,15,19,2,0,0,0,0,0,0,0,0,,0,0,205
Y56,London Commissioning Region,NQV,Bromley Healthcare,6,Audiology - Audiology Assessments,130,22,0,16.90%,20,33,16,21,9,9,3,6,5,7,1,0,0,0,,42,0,95
Y56,London Commissioning Region,NQV,Bromley Healthcare,16,Total,130,22,0,16.90%,20,33,16,21,9,9,3,6,5,7,1,0,0,0,,42,0,95
Y56,London Commissioning Region,NT451,Cavell Hospital,1,Magnetic Resonance Imaging,6,0,0,0.00%,4,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,23
Y56,London Commissioning Region,NT451,Cavell Hospital,2,Computed Tomography,7,0,0,0.00%,5,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,12
Y56,London Commissioning Region,NT451,Cavell Hospital,3,Non-obstetric Ultrasound,5,0,0,0.00%,3,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,13
Y56,London Commissioning Region,NT451,Cavell Hospital,7,Cardiology - Echocardiography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT451,Cavell Hospital,12,Colonoscopy,14,0,0,0.00%,6,7,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,24
Y56,London Commissioning Region,NT451,Cavell Hospital,13,Flexi Sigmoidoscopy,2,0,0,0.00%,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7
Y56,London Commissioning Region,NT451,Cavell Hospital,14,Cystoscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8
Y56,London Commissioning Region,NT451,Cavell Hospital,15,Gastroscopy,16,0,0,0.00%,7,9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32
Y56,London Commissioning Region,NT451,Cavell Hospital,16,Total,50,0,0,0.00%,25,21,1,0,2,1,0,0,0,0,0,0,0,0,,0,0,120
Y56,London Commissioning Region,RV3,Central and North West London NHS Foundation Trust,6,Audiology - Audiology Assessments,50,0,0,0.00%,24,13,6,6,1,0,0,0,0,0,0,0,0,0,,0,0,243
Y56,London Commissioning Region,RV3,Central and North West London NHS Foundation Trust,16,Total,50,0,0,0.00%,24,13,6,6,1,0,0,0,0,0,0,0,0,0,,0,0,243
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,1,Magnetic Resonance Imaging,"3,418","1,615",635,47.20%,375,386,344,234,245,219,191,160,120,142,147,121,99,635,,282,131,"2,945"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,2,Computed Tomography,"1,137",11,0,1.00%,392,300,220,122,58,34,3,2,2,2,0,2,0,0,,243,"4,217","2,640"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,3,Non-obstetric Ultrasound,"4,076",113,47,2.80%,979,852,738,562,505,327,8,19,12,8,7,7,5,47,,779,278,"5,417"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,4,Barium Enema,83,0,0,0.00%,25,19,9,12,13,5,0,0,0,0,0,0,0,0,,0,0,96
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,5,DEXA Scan,342,1,0,0.30%,94,78,65,58,45,1,1,0,0,0,0,0,0,0,,220,0,285
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,6,Audiology - Audiology Assessments,52,1,0,1.90%,12,9,9,9,8,4,0,1,0,0,0,0,0,0,,0,0,403
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,7,Cardiology - Echocardiography,452,13,0,2.90%,84,81,83,85,66,40,2,4,6,1,0,0,0,0,,0,0,"1,003"
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,152,5,0,3.30%,21,25,25,22,40,14,2,2,0,1,0,0,0,0,,0,0,123
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,108,0,0,0.00%,26,13,26,8,26,9,0,0,0,0,0,0,0,0,,0,0,307
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,11,Urodynamics - Pressures & Flows,101,53,28,52.50%,12,10,6,6,7,7,6,4,1,0,2,5,7,28,,0,0,49
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,12,Colonoscopy,404,91,23,22.50%,94,87,47,32,33,20,18,18,12,9,3,4,4,23,,50,6,292
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,13,Flexi Sigmoidoscopy,163,18,1,11.00%,36,33,22,21,12,21,6,4,3,2,1,0,1,1,,16,11,109
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,14,Cystoscopy,291,13,4,4.50%,51,77,57,40,35,18,3,2,3,1,0,0,0,4,,10,10,300
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,15,Gastroscopy,393,29,3,7.40%,89,86,59,40,36,54,12,5,8,1,0,0,0,3,,30,20,436
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,16,Total,"11,172","1,963",741,17.60%,"2,290","2,056","1,710","1,251","1,129",773,252,221,167,167,160,139,116,741,,"1,630","4,673","14,405"
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,1,Magnetic Resonance Imaging,11,0,0,0.00%,8,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,91
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,2,Computed Tomography,3,0,0,0.00%,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,3,Non-obstetric Ultrasound,13,0,0,0.00%,5,4,1,2,1,0,0,0,0,0,0,0,0,0,,0,0,14
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,12,Colonoscopy,1,0,0,0.00%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,14,Cystoscopy,2,0,0,0.00%,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,10
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,15,Gastroscopy,3,0,0,0.00%,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y56,London Commissioning Region,NT409,Chelsfield Park Hospital,16,Total,33,0,0,0.00%,15,11,2,4,1,0,0,0,0,0,0,0,0,0,,0,0,121
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,1,Magnetic Resonance Imaging,26,1,0,3.80%,15,5,2,1,2,0,0,0,1,0,0,0,0,0,,0,0,127
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,2,Computed Tomography,14,1,0,7.10%,1,10,1,1,0,0,0,0,1,0,0,0,0,0,,0,0,68
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,3,Non-obstetric Ultrasound,52,2,0,3.80%,16,12,13,6,3,0,1,0,0,0,0,0,1,0,,0,0,95
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,4,Barium Enema,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,5,DEXA Scan,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,12,Colonoscopy,9,0,0,0.00%,2,3,2,2,0,0,0,0,0,0,0,0,0,0,,0,0,17
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,13,Flexi Sigmoidoscopy,3,0,0,0.00%,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,14,Cystoscopy,7,0,0,0.00%,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,7
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,15,Gastroscopy,13,0,0,0.00%,7,2,3,0,0,1,0,0,0,0,0,0,0,0,,0,0,32
Y56,London Commissioning Region,NT411,Clementine Churchill Hospital,16,Total,124,4,0,3.20%,45,36,23,10,5,1,1,0,2,0,0,0,1,0,,0,0,369
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,1,Magnetic Resonance Imaging,"1,480",4,1,0.30%,396,328,312,216,191,33,1,1,0,1,0,0,0,1,,83,321,"2,152"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,2,Computed Tomography,799,75,5,9.40%,417,138,101,35,21,12,14,6,10,7,12,11,10,5,,109,"1,806","1,417"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,3,Non-obstetric Ultrasound,"5,448",348,2,6.40%,"1,329","1,005",918,725,659,464,187,116,23,2,13,5,0,2,,278,674,"5,227"
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,5,DEXA Scan,447,0,0,0.00%,103,83,80,65,71,45,0,0,0,0,0,0,0,0,,23,5,295
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,6,Audiology - Audiology Assessments,"1,353",821,258,60.70%,65,96,76,101,112,82,77,68,85,91,104,58,80,258,,0,0,241
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,7,Cardiology - Echocardiography,500,14,0,2.80%,134,140,126,65,16,5,9,3,2,0,0,0,0,0,,87,293,754
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,156,0,0,0.00%,39,41,39,19,17,1,0,0,0,0,0,0,0,0,,0,0,290
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,10,Respiratory physiology - Sleep Studies,17,1,0,5.90%,1,5,5,3,1,1,0,0,0,0,1,0,0,0,,0,0,49
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,11,Urodynamics - Pressures & Flows,38,13,1,34.20%,1,10,4,2,3,5,2,0,10,0,0,0,0,1,,0,0,22
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,12,Colonoscopy,520,220,40,42.30%,51,73,52,44,46,34,30,42,17,28,31,22,10,40,,3,0,303
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,13,Flexi Sigmoidoscopy,277,147,26,53.10%,15,24,35,27,13,16,25,28,9,14,20,11,14,26,,0,3,91
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,14,Cystoscopy,240,109,73,45.40%,23,41,26,11,17,13,6,9,4,3,6,5,3,73,,34,1,138
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,15,Gastroscopy,560,251,36,44.80%,26,58,84,48,46,47,43,38,41,29,24,24,16,36,,1,19,446
Y56,London Commissioning Region,RJ6,Croydon Health Services NHS Trust,16,Total,"11,835","2,003",442,16.90%,"2,600","2,042","1,858","1,361","1,213",758,394,311,201,175,211,136,133,442,,618,"3,122","11,425"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,1,Magnetic Resonance Imaging,439,5,3,1.10%,252,104,49,16,11,2,1,0,0,0,0,1,0,3,,120,190,"1,593"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,2,Computed Tomography,403,10,3,2.50%,254,75,42,13,0,9,3,3,0,0,1,0,0,3,,207,"2,755","1,503"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,3,Non-obstetric Ultrasound,"6,107",35,1,0.60%,"1,242","1,264","1,158","1,040",881,487,13,9,6,0,3,1,2,1,,354,439,"5,413"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,5,DEXA Scan,474,19,0,4.00%,98,99,63,65,62,68,12,0,0,7,0,0,0,0,,15,9,437
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,6,Audiology - Audiology Assessments,235,21,14,8.90%,44,53,52,53,11,1,0,1,0,2,2,1,1,14,,4,0,"1,383"
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,7,Cardiology - Echocardiography,"1,350",467,40,34.60%,101,154,159,128,175,166,133,144,100,30,10,9,1,40,,109,334,635
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,235,3,0,1.30%,30,46,58,43,38,17,2,1,0,0,0,0,0,0,,3,52,219
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,11,Urodynamics - Pressures & Flows,189,126,76,66.70%,12,15,14,10,7,5,6,11,7,7,4,6,9,76,,0,81,65
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,12,Colonoscopy,279,31,8,11.10%,94,48,47,40,11,8,7,5,5,3,2,0,1,8,,62,3,345
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,13,Flexi Sigmoidoscopy,81,12,1,14.80%,22,19,14,7,5,2,3,3,2,0,3,0,0,1,,15,6,81
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,14,Cystoscopy,183,101,45,55.20%,24,14,11,19,6,8,11,9,2,11,7,4,12,45,,36,29,179
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,15,Gastroscopy,243,43,8,17.70%,53,72,38,13,15,9,14,3,6,1,4,2,5,8,,50,23,420
Y56,London Commissioning Region,RVR,Epsom and St Helier University Hospitals NHS Trust,16,Total,"10,218",873,199,8.50%,"2,226","1,963","1,705","1,447","1,222",782,205,189,128,61,36,24,31,199,,975,"3,921","12,273"
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,1,Magnetic Resonance Imaging,485,91,14,18.80%,100,71,86,56,51,30,22,10,24,7,8,2,4,14,,678,0,516
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,2,Computed Tomography,110,13,2,11.80%,26,29,15,14,6,7,6,1,0,1,2,1,0,2,,58,0,134
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,3,Non-obstetric Ultrasound,321,17,2,5.30%,70,69,52,33,58,22,4,2,3,3,1,2,0,2,,567,8,321
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,4,Barium Enema,14,1,0,7.10%,3,1,4,3,1,1,0,0,0,1,0,0,0,0,,1,0,11
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,5,DEXA Scan,15,0,0,0.00%,3,3,2,3,3,1,0,0,0,0,0,0,0,0,,59,0,20
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,6,Audiology - Audiology Assessments,65,15,6,23.10%,12,8,12,4,12,2,3,1,2,1,0,1,1,6,,4,0,534
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,7,Cardiology - Echocardiography,94,2,0,2.10%,15,24,23,14,12,4,1,0,0,1,0,0,0,0,,257,910,142
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,20,0,0,0.00%,3,5,8,3,1,0,0,0,0,0,0,0,0,0,,10,0,29
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,271,136,38,50.20%,20,28,24,26,18,19,9,13,7,20,19,12,18,38,,63,0,87
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,11,Urodynamics - Pressures & Flows,52,16,1,30.80%,9,11,7,1,7,1,1,4,1,3,1,5,0,1,,51,0,14
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,12,Colonoscopy,18,3,1,16.70%,2,1,5,2,4,1,0,1,0,0,0,1,0,1,,1,0,2
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,13,Flexi Sigmoidoscopy,1,0,0,0.00%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,14,Cystoscopy,3,1,1,33.30%,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,0,0,3
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,15,Gastroscopy,64,15,5,23.40%,7,11,11,8,6,6,1,3,1,2,0,1,2,5,,15,1,45
Y56,London Commissioning Region,RP4,Great Ormond Street Hospital For Children NHS Foundation Trust,16,Total,"1,533",310,70,20.20%,270,262,249,169,179,94,47,35,38,39,31,25,25,70,,"1,764",919,"1,858"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,1,Magnetic Resonance Imaging,"9,911","5,061","2,578",51.10%,"1,055",935,809,786,689,576,423,416,333,369,303,343,296,"2,578",,"1,003",381,"5,786"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,2,Computed Tomography,"3,687","1,492",708,40.50%,579,468,345,307,262,234,158,163,115,113,77,79,79,708,,962,"2,240","3,724"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,3,Non-obstetric Ultrasound,"11,766","6,560","2,815",55.80%,938,945,916,821,826,760,556,596,543,565,478,579,428,"2,815",,508,772,"6,109"
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,4,Barium Enema,66,17,7,25.80%,16,12,7,7,2,5,5,1,1,1,2,0,0,7,,8,6,106
Y56,London Commissioning Region,RJ1,Guy's and St Thomas' NHS Foundation Trust,5,DEXA Scan,448,13,0,2.90%,119,109,105,69,29,4,6,2,4,1,0,0,0,0,,84,2,500
